# Generated by scripts/generate_sound_compatibility.py
# left_sound\tright_sound\treplace_cost
ц'	_а_	40
ц'	_о_	40
ц'	_у_	40
ц'	_і_	40
ц'	_ы_	40
ц'	_э_	40
ц'	б	27
ц'	б'	13
ц'	п	20
ц'	п'	6
ц'	в	27
ц'	в'	13
ц'	г	27
ц'	г'	13
ц'	х	20
ц'	х'	6
ц'	г*	27
ц'	г*'	13
ц'	к	20
ц'	к'	6
ц'	д	10.5
ц'	дз'	1.16666666667
ц'	т	7
ц'	ц'	0
ц'	дз	9
ц'	ц	6.66666666667
ц'	ж	27
ц'	ш	20
ц'	з	9
ц'	з'	4.33333333333
ц'	с	6.66666666667
ц'	с'	2
ц'	й	13
ц'	л	27
ц'	л'	13
ц'	м	27
ц'	м'	13
ц'	н	27
ц'	н'	13
ц'	р	27
ц'	ф	20
ц'	ф'	6
ц'	дж	27
ц'	ч	20
ц'	ў	27
дз	<empty>	1000
дз	а	15
дз	о	15
дз	у	15
дз	і	15
дз	ы	15
дз	э	15
дз	_а_	30
дз	_о_	30
дз	_у_	30
дз	_і_	30
дз	_ы_	30
дз	_э_	30
дз	б	6
дз	б'	20
дз	п	13
дз	п'	27
дз	в	6
дз	в'	20
дз	г	6
дз	г'	20
дз	х	13
дз	х'	27
дз	г*	6
дз	г*'	20
дз	к	13
дз	к'	27
дз	д	6
дз	дз'	6.66666666667
дз	т	13
дз	ц'	9
дз	дз	0
дз	ц	1.16666666667
дз	ж	6
дз	ш	13
дз	з	2
дз	з'	6.66666666667
дз	с	4.33333333333
дз	с'	9
дз	й	20
дз	л	6
дз	л'	20
дз	м	6
дз	м'	20
дз	н	6
дз	н'	20
дз	р	6
дз	ф	13
дз	ф'	27
дз	дж	6
дз	ч	13
дз	ў	6
ц	<empty>	1000
ц	а	20
ц	о	20
ц	у	20
ц	і	20
ц	ы	20
ц	э	20
ц	_а_	40
ц	_о_	40
ц	_у_	40
ц	_і_	40
ц	_ы_	40
ц	_э_	40
ц	б	13
ц	б'	27
ц	п	6
ц	п'	20
ц	в	13
ц	в'	27
ц	г	13
ц	г'	27
ц	х	6
ц	х'	20
ц	г*	13
ц	г*'	27
ц	к	6
ц	к'	20
ц	д	13
ц	дз'	9
ц	т	6
ц	ц'	6.66666666667
ц	дз	1.16666666667
ц	ц	0
ц	ж	13
ц	ш	6
ц	з	4.33333333333
ц	з'	9
ц	с	2
ц	с'	6.66666666667
ц	й	27
ц	л	13
ц	л'	27
ц	м	13
ц	м'	27
ц	н	13
ц	н'	27
ц	р	13
ц	ф	6
ц	ф'	20
ц	дж	13
ц	ч	6
ц	ў	13
ж	<empty>	1000
ж	а	15
ж	о	15
ж	у	15
ж	і	15
ж	ы	15
ж	э	15
ж	_а_	30
ж	_о_	30
ж	_у_	30
